uid,year,movie_ids
1765506,1995,57
1765512,1996,58
1765599,2003,30
1765963,1983,83
1765963,2002,28
1765966,1997,3
1765966,2003,30
1766053,2002,28
1766159,2003,30
1766322,1964,46
1766371,2002,28
17665,2002,28
1766507,1994,18
1766524,2002,28
176661,2002,28
1766693,2000,33
1766996,2004,8
1767020,2003,30
1767257,1996,58
1767257,2002,28
1767265,1983,83
1767265,2003,30
1767457,2003,30
1767486,1983,83
1767486,2004,8
1767517,1996,58
1767560,2002,28
1767604,2002,28
1767881,2004,8
1767910,2002,97
1767931,2003,30
1768088,1996,44
1768088,2003,30
1768341,2004,68
1768449,2002,28
1768449,2003,30
1768462,2004,68
1768471,2003,30
1768500,2002,28
1768807,2003,30
1768829,2003,30
17690,1983,83
1769002,1964,46
1769109,1996,58
1769314,2003,30
1769654,1996,58
1769749,1996,78
1769866,2003,30
1769904,1995,55
1769920,1996,44
1769920,2002,28
1769920,2003,30
1769993,1952,76
1769993,2002,28
1770320,1952,76
1770324,1983,83
1770331,1983,83
1770331,1997,3
1770331,2002,28
1770356,2003,30
1770428,2002,97
1770576,1983,83
1770701,1996,58
1770708,1964,46
1770761,2002,28
1771033,2003,30
177104,1956,79
1771081,1964,46
1771156,1994,18
1771156,2002,28
1771242,1999,45
1771242,2003,30
1771365,1995,55
1771396,1995,77
1771587,2002,28
1772050,2003,30
177215,2003,30
1772215,1952,76
1772220,2002,28
1772328,1996,58
1772328,2003,30
1772362,2002,"28,97"
1772555,2000,33
1772631,2003,30
1772658,2004,8
1772875,1996,58
1772964,2005,17
1772991,2003,30
1773207,1996,58
1773207,2003,30
1773358,2003,30
1773518,1964,46
1773643,1956,79
1773724,2003,30
1773757,2000,33
1773759,2003,30
1774231,2003,30
1774452,1995,77
17745,1996,44
1774597,2002,97
1774597,2003,30
1774785,1964,46
1774974,2003,30
1775113,2003,30
1775284,2004,26
1775406,2003,30
1775437,1995,55
1775667,2003,30
1775740,1994,18
1775829,2003,30
1775894,1965,104
1776094,2003,30
1776455,1964,46
1776514,2003,30
1776564,1996,58
177657,2003,30
1776584,2003,30
1776625,2003,30
1776980,2002,28
177700,2000,33
1777003,2003,30
1777158,1996,44
1777163,2000,33
1777404,2000,33
1777474,1996,78
177770,2003,30
1777981,2001,48
1778378,2003,30
177838,2002,28
1778594,2004,32
1778714,1995,57
1778764,2003,30
1778765,2004,68
1778851,2002,28
1779012,2002,97
1779043,2003,30
1779118,2002,28
1779153,2002,28
1779197,2003,30
1779310,2003,30
1779397,2002,28
1779519,2003,30
1779522,2002,97
1779662,2003,30
1779721,2003,30
1779766,2003,30
1779909,1996,58
1780058,2002,28
1780105,1994,18
178032,1964,46
178032,1994,18
178032,1995,57
1780442,2002,28
1780563,2002,28
1780582,2002,97
1780719,2002,97
178089,1965,104
1780922,2002,28
1780922,2003,30
178113,2002,28
178118,2000,33
178118,2004,8
178129,2003,30
178131,1996,58
1781536,2002,52
1781926,1995,77
1781926,2002,28
1782189,2002,"52,84"
1782341,1983,83
1782346,2002,"28,84"
1782432,1996,44
1782432,2003,30
1782505,2002,28
1782605,2004,8
178266,1964,46
178266,1994,18
178266,2003,30
1782687,2000,33
1782687,2004,8
1782762,1995,77
1782783,1996,44
1782905,2003,30
1782983,2003,30
1783036,2002,28
1783036,2003,30
1783108,1995,57
1783108,2002,52
1783158,2002,28
1783225,1996,44
1783225,2002,28
1783543,2003,30
1783681,1994,18
1783738,1996,58
1783762,2002,97
1783789,1995,77
1783789,2004,26
1783799,2003,30
1783938,1995,55
1783996,2000,33
1783996,2004,"26,68"
1784146,1956,79
1784174,2000,33
1784207,2003,30
1784323,1983,83
1784357,2003,30
1784534,2003,30
1784854,1956,79
1784909,2004,68
1784946,1952,76
1784946,2002,28
1784969,2003,30
178534,2004,8
1785423,1965,104
1785423,2003,30
1785845,1996,58
1785873,2002,28
1785931,2003,30
1785993,2002,28
1786081,2002,28
178611,2004,32
1786144,2003,30
1786190,2003,30
1786348,2003,30
1786381,2003,30
17864,1994,18
1786423,2003,30
1786460,2002,28
1786541,2000,33
1786541,2004,68
1786811,1983,83
1786811,2003,30
1786835,2002,28
1786975,2003,30
1787148,1964,46
1787255,2002,"28,84"
1787255,2003,30
1787324,2004,8
1787526,2002,28
1787721,2002,28
1787815,2003,30
178794,2003,30
1787940,2004,68
1787948,2003,30
178797,1952,76
178797,1999,45
178797,2003,30
1787989,1964,46
1788009,1996,58
1788009,2002,28
1788009,2003,30
1788023,1965,104
1788023,1983,83
1788023,2003,30
1788398,2002,28
178860,1996,58
1788632,2002,28
1788632,2003,30
1788733,1983,83
1788733,1994,18
1788744,1983,83
1788744,2004,32
1788763,1996,58
1788823,1964,46
1788823,2002,28
178886,2002,97
1788893,2002,28
1789097,2003,30
1789215,1996,44
1789442,2000,33
1789511,2002,28
1789583,2004,32
1789629,2005,17
1789944,2000,33
1789990,2003,30
1790135,2003,30
1790242,1964,46
1790383,2002,28
1790513,2002,28
1790614,2003,30
1790631,2000,33
1790674,2002,28
1790714,2001,48
1790736,1983,83
1790796,2002,97
1791019,1983,83
1791121,2002,97
1791121,2003,30
1791124,1995,77
1791124,1996,58
1791361,2000,33
17914,1996,16
1791402,1994,18
1791461,2002,52
1791493,2003,30
1791533,1994,18
1791533,1996,58
1791540,2002,52
17916,1983,83
1791981,2002,28
179204,2003,30
179210,2002,97
1792137,2002,28
1792141,2002,28
1792165,2003,30
1792293,2003,30
1792303,2003,30
1792487,1956,79
1792510,2000,33
1792646,1952,47
179266,2003,30
179273,2003,30
1792757,1994,18
179281,2003,30
1792978,2003,30
179304,2002,28
1793130,2000,33
1793139,1983,83
1793173,2002,97
1793311,2004,8
1793479,2003,30
1793673,1996,44
1793702,2002,28
1793702,2003,30
1793702,2004,8
1793972,2003,30
1794015,2003,30
179414,2003,30
1794236,2002,97
1794244,2003,30
1794320,2003,30
1794404,2002,97
1794419,2003,30
1794437,2000,33
1794535,2003,30
1794594,1994,18
179460,2003,30
1794722,1996,44
1794738,2003,30
1795054,2002,97
1795086,2003,30
1795128,2003,30
1795368,1964,46
1795626,1952,76
1795626,2003,30
1795822,2001,48
1795822,2002,28
1795822,2003,30
1796166,2002,28
1796368,2002,28
1796368,2003,30
1796394,2002,97
179647,2002,97
179647,2003,30
1796481,2002,28
1796585,1956,79
1796585,1996,58
179664,1983,83
1796730,2002,28
1797072,2002,52
1797073,2000,33
1797112,1997,3
1797234,2004,8
1797320,2002,97
1797375,1995,77
1797483,1952,76
1797483,1996,44
1797641,2002,28
1797811,2003,30
1798075,1952,76
1798197,2000,33
179832,2002,"28,84"
1798607,2003,30
1798655,1964,46
1798758,1995,57
179881,2004,32
1798943,2000,33
1798943,2004,8
179936,1956,79
1799399,2003,30
1799499,2003,30
17995,2002,28
1800117,2002,28
1800301,2004,68
1800459,1996,58
1800459,2002,28
1800808,1956,79
1800970,2002,28
1801264,2003,30
1801373,1996,58
1801373,2004,8
1801617,2000,33
1801709,2001,48
1801709,2002,28
1801854,1964,46
1802059,2002,28
1802083,2003,30
1802239,1983,83
1802241,2000,33
1802414,1994,18
180249,2002,28
180249,2003,30
1802819,1952,76
1803041,2002,97
180305,2002,28
1803145,1996,44
1803145,2002,28
1803169,2003,30
1803169,2004,108
1803311,1965,104
1803311,1996,58
1803404,2002,28
180368,1996,58
1803687,2004,68
1803723,1956,79
1803828,2000,33
1803852,2002,28
1803891,2004,68
1803931,1996,44
1803931,2004,8
180397,2002,28
180430,2003,30
1804322,2003,30
1804561,2002,28
1804579,2002,28
1804819,1995,57
180503,2000,33
1805123,1983,83
1805205,1964,46
1805220,2004,68
1805432,2003,30
1805448,1995,77
1805531,2002,28
1805836,1956,79
1805838,2002,28
1805867,2003,30
1805932,2000,33
1806018,1983,83
180604,1996,58
1806193,2002,28
1806401,2003,30
1806446,2003,30
1806454,1983,83
1806731,1983,83
1806750,1983,83
1806833,2003,30
1806916,2000,33
1806932,2002,28
1806991,1997,3
1806991,2002,97
1806991,2003,30
1807053,1995,77
1807113,2003,30
1807199,2002,97
1807369,2003,30
1807548,2002,28
1807643,1994,18
1807643,2000,33
1807963,2000,33
1807986,1996,44
180815,2003,30
1808190,2002,28
1808201,1994,18
1808322,2003,30
1808452,2003,30
1808514,1952,76
180858,1964,46
1808582,2004,8
1808989,2003,30
1809,1996,44
180902,2002,28
1809046,2002,28
1809079,2003,30
1809148,1983,83
1809343,2004,8
180958,1983,83
1809696,2002,28
1809804,1964,46
1809869,2003,30
1809912,1995,77
1809912,2002,28
1809921,2004,26
1810022,2003,30
181013,2003,30
1810197,2000,33
1810235,1956,79
1810235,2000,33
18103,1995,57
1810588,1983,83
1810656,1983,83
1810896,1965,104
1810939,2003,30
1810939,2004,32
1810964,2003,30
1811389,2003,30
1811436,2000,33
1811487,1995,57
181157,2003,30
1811603,2003,30
1811650,1995,77
1811650,1996,44
1811650,2002,28
1811676,2000,33
1811688,1964,46
1811688,2003,30
1811826,2002,28
1811832,2001,48
1811832,2002,28
1811927,2000,33
1811963,1994,18
1812074,2003,30
1812156,1952,76
18122,2000,33
1812657,2002,28
1812930,2002,52
1812930,2004,68
181312,1996,58
181312,2003,30
1813197,1996,"44,58"
1813197,2002,28
1813197,2003,30
1813222,2003,30
181328,1995,77
1813290,1983,83
1813329,2002,84
1813526,1997,3
1813598,2000,33
181364,1994,18
1813773,2002,28
1813774,1964,46
1813856,2003,30
1813897,2002,52
1814229,2002,28
1814516,2002,28
1814551,2002,28
1814551,2003,30
1814555,2003,30
1814597,2003,30
181476,1995,57
1814763,1994,18
1814826,2003,30
1814832,2003,30
1814879,2002,97
1814901,2003,30
1814901,2004,8
1815052,1994,18
1815101,2002,28
1815334,2000,33
181549,1996,58
1815541,2002,28
1815588,2003,30
1815675,2001,48
181568,2002,28
1815724,2003,30
1815835,2003,30
1816372,2002,28
1816406,2003,30
1816427,1996,78
1816473,2002,28
1816485,2002,28
1816495,1995,57
1816622,2002,28
1816622,2003,30
1816708,2004,26
1816712,1983,83
1816884,1983,83
1816884,2003,30
1816971,2000,33
1817026,2002,28
1817040,2003,30
1817143,2001,48
1817470,2004,68
1817590,2002,28
1817599,1983,83
1817678,2002,28
1817678,2003,30
1817781,2002,28
1817838,2000,33
1817869,2003,30
1818008,2004,8
1818059,2003,30
1818300,2003,30
1818314,1983,83
1818314,2002,28
1818511,1983,83
181857,2002,28
1818764,2002,28
1818865,2002,97
1818895,1996,58
1818967,2000,33
1818967,2002,84
1819007,2003,30
1819028,1983,83
1819028,2003,30
1819285,2003,30
1819577,2002,28
1819642,1995,77
1819642,1996,58
1819758,1994,18
1819758,2004,8
1819801,2003,30
1820040,2000,33
1820044,2003,30
1820144,2003,30
182016,1964,46
182028,2003,30
1820291,2003,30
182031,1995,77
182031,2001,48
1820488,2003,30
1820515,2003,30
1820564,1994,18
1820564,2001,48
1820564,2004,68
1820593,1994,18
1820662,2002,28
1820735,2003,30
1820746,1956,79
1820824,2003,30
1820859,2003,30
1820916,2000,33
1820984,2001,48
1820992,2003,30
1821094,2003,30
1821138,2002,28
1821564,1995,57
1821646,1995,77
1821678,2003,30
1821959,2000,33
1821959,2004,68
1821967,2002,"28,97"
182203,1995,55
1822205,2002,28
1822240,2002,52
1822496,1996,58
1822498,2002,28
1822703,1995,57
1822811,1996,44
1822915,1964,46
1822999,2002,28
1823038,2000,33
1823065,1994,18
1823065,2000,33
1823076,2002,28
182321,1994,18
1823245,1964,46
1823245,2002,28
1823245,2003,30
1823250,1983,83
1823250,2003,30
1823259,1995,57
1823308,1983,83
1823388,2003,30
1823641,2002,28
1823668,2001,48
1823668,2002,28
1823746,2003,30
1823782,2002,28
1823785,2003,30
1823789,2004,26
1823920,2003,30
1824028,1996,"44,58"
1824028,2003,30
1824061,1983,83
1824061,1995,57
1824081,2003,30
1824353,1983,83
1824389,2000,33
1824564,2002,28
1824564,2003,30
1824605,1994,18
182462,1996,58
1824854,2003,30
1824975,2003,30
1825068,2003,30
1825087,2003,30
1825316,2003,30
1825395,2003,30
1825413,2002,28
1825443,2002,84
1825489,1983,83
1825497,2003,30
182567,2003,30
1825707,2003,30
1825757,2000,33
1825757,2004,8
1825812,2003,30
1825986,2002,28
1826180,2000,33
1826180,2004,68
1826303,2004,108
1826369,1952,76
1826414,2004,68
182659,1994,18
1826612,2003,30
1826670,2003,30
182677,2003,30
1826801,2003,30
1826825,2004,68
1826847,2000,33
1826939,2002,28
1827080,1952,76
1827080,1996,44
1827242,2000,33
1827294,2002,28
1827421,2004,68
1827533,1995,57
1827608,1952,47
1827792,2002,97
1827937,2003,30
1828042,2002,28
182826,2000,33
182826,2004,68
1828316,2003,30
1828358,2002,28
1828490,1983,83
1828529,1996,44
1828556,1994,18
1828578,2003,30
1828596,2003,30
1828694,2004,8
182875,2002,28
1828866,1952,76
1828866,1983,83
1828871,2003,30
1828948,2003,30
1829027,2004,8
1829143,1965,104
1829206,2002,28
1829273,1996,58
1829273,2002,28
1829390,2002,28
182948,2003,30
1829484,2004,68
1829601,2003,30
1829617,1994,18
1829668,1994,18
1829704,2002,28
1829712,2002,28
1829712,2003,30
1829904,2003,30
1830,2002,28
1830000,1983,83
1830000,1995,57
1830000,2002,"52,97"
1830000,2004,"8,56"
1830031,2004,8
1830215,2003,30
1830420,2003,30
1830424,1994,18
1830690,2002,28
1830717,1995,57
1831040,2002,84
183106,2003,30
1831489,1983,83
183151,2002,28
183151,2004,32
183156,2003,30
1831569,2003,30
1831828,1964,46
1831890,2003,30
1832073,1996,58
1832073,2004,32
183215,1994,18
183221,1996,44
1832243,2002,28
1832256,1996,58
1832279,1983,83
1832354,2003,30
183240,2003,30
183265,2003,30
1832810,2003,30
1832825,2000,33
1832829,2003,30
183289,2004,8
1833107,2003,30
1833197,2002,"28,97"
1833332,1964,46
1833392,2003,30
1833446,2003,30
1833576,2002,28
1833607,1956,79
1833613,2003,30
1833693,1996,58
183370,2002,28
1833839,2003,30
1833871,2002,28
183388,2002,28
1833897,1994,18
1834072,1995,57
1834097,1983,83
1834097,2003,30
1834123,1983,83
1834234,2002,28
1834394,2002,28
1834395,2000,33
1834408,2003,30
1834412,1956,79
1834423,1983,83
1834502,2002,28
1834839,2003,30
1835080,1952,76
1835080,1996,44
1835168,2003,30
18352,2002,97
1835276,1956,79
1835277,2003,30
1835480,2003,30
1835527,1994,18
1835590,1996,44
1835590,2002,97
1835795,2002,28
1835804,2002,28
1835815,2003,30
1835936,1996,58
18360,2003,30
1836344,2003,30
1836533,2003,30
1836572,1983,83
1836594,1964,46
1836594,1996,78
1836648,2004,68
183689,2003,30
1836977,2002,28
1836977,2003,30
1836980,1996,44
1837047,2002,28
1837202,2003,30
1837233,1983,83
1837239,2000,33
1837337,2003,30
1837378,2004,32
1837448,1983,83
1837594,1964,46
1837636,2002,52
1837705,2003,30
1837730,1952,76
1837730,2002,84
1837827,2002,28
1837973,1983,83
1838010,2002,28
1838055,2003,30
183860,1995,57
183868,2003,30
1838685,2002,97
1838706,1952,76
1838706,2002,28
1838852,2003,30
1838912,2002,28
1839220,1994,18
1839246,2002,28
1839424,1994,18
183959,2003,30
1839777,2002,97
1839779,1964,46
1839800,2002,97
1839895,2003,30
1840165,1952,76
1840498,1964,46
1840535,2004,"8,68"
1840542,2003,30
1840584,1995,57
1840738,1965,104
1840783,2002,28
1840797,2002,28
1841145,2003,30
184120,2003,30
1841247,2004,8
1841386,2003,30
1841422,1983,83
1841422,2003,30
1841541,2000,33
1841608,1964,46
1841679,1996,44
1841679,2002,97
1842201,2002,28
1842255,2003,30
1842255,2005,17
1842265,1994,18
1842274,2002,28
1842392,2003,30
1842481,2002,28
1842500,2003,30
1842686,2003,30
1842689,1996,44
1842795,2003,30
1842810,1964,46
184287,1994,18
1842902,1996,44
1843143,2003,30
184335,2002,28
1843607,2002,52
1843751,2003,30
1843756,2002,28
1844032,2003,30
1844442,1983,83
1844442,1995,57
1844442,1996,44
1844527,1994,18
1844527,2002,28
1844528,2003,30
1844552,1956,79
1844636,2003,30
1844795,2003,30
1844813,2004,26
1844943,2002,28
1844991,2003,30
184514,2003,30
1845344,2000,33
1845472,1995,77
1845582,2002,84
1845738,2002,84
1845829,2003,30
1845847,2002,28
1846028,1996,58
1846045,2002,28
1846222,2004,8
1846483,2004,8
184650,2004,8
1846965,2000,33
1846965,2002,28
1846965,2003,30
184705,2003,30
1847081,1996,78
1847157,2004,56
1847158,1964,46
1847259,2004,108
1847260,2003,30
1847393,1964,46
1847393,2002,"28,84"
184751,2003,30
1847635,2002,28
1847693,1996,44
1847802,1952,76
1847932,1952,47
1848018,1983,83
1848018,2002,28
1848018,2003,30
1848148,2002,"28,84"
1848148,2004,68
1848170,2002,28
1848170,2003,30
1848292,1996,78
1848502,2003,30
1848593,1996,58
1848634,2003,30
1848945,1983,83
1848973,1996,44
1849043,1995,77
1849098,2002,28
1849174,1996,"16,58"
1849234,2000,33
1849521,2003,30
1849621,2001,48
1849711,2004,32
1849748,2003,30
1849837,2003,30
1849905,2000,33
185001,1994,18
1850164,2000,33
185018,2003,30
1850301,2003,30
185039,2003,30
1850509,2003,30
1850513,2003,30
1850618,2003,30
185065,2000,33
185087,1983,83
1850960,1965,104
1851011,1952,76
1851033,2004,68
1851082,2001,48
1851082,2003,30
1851157,2002,28
1851181,1995,57
1851181,2004,68
1851333,2003,30
1851346,2000,33
1851346,2004,68
1851352,2002,28
1851429,1964,46
1851429,2003,30
1851629,1965,104
1851629,1996,58
1851758,1996,58
1851758,2005,17
1851866,2000,33
1851867,1996,58
1851932,1996,58
1851956,1965,104
1852057,1996,58
1852057,2002,28
1852060,2003,30
1852416,2002,"28,97"
1852416,2003,30
1852551,2003,30
1852661,2004,68
1852750,2003,30
1853136,2002,28
1853136,2003,30
1853139,2003,30
1853369,2002,28
1853434,2003,30
185351,1964,46
1853615,2003,30
1853638,1996,44
1853670,1983,83
1853670,2002,28
1853940,1994,18
1853940,2002,"28,52,97"
1853940,2003,30
1853940,2004,8
1853984,2003,30
1854033,1983,83
1854033,1994,18
1854033,2002,97
185422,2003,30
1854273,2002,97
1854328,2002,28
1854330,2002,28
1854414,1996,78
1854658,2002,28
1854964,2003,30
185509,1996,58
1855092,2002,28
1855098,1956,79
1855431,2003,30
1855590,2003,30
1855673,1994,18
1855677,1983,83
1855996,2003,30
1856059,2003,30
1856268,2003,30
1856408,1996,44
1856435,2003,30
1856701,2003,30
1856829,2002,28
1857041,2003,30
1857050,2003,30
1857067,2003,30
1857086,2002,28
1857086,2003,30
1857138,2002,28
185715,1996,44
185715,2004,8
1857227,1983,83
1857315,1996,58
185753,2002,28
1857572,2002,"28,84"
1857763,2003,30
1857820,2003,30
1857830,1994,18
1857860,2004,108
1857885,1952,47
1857889,1952,76
1857952,1983,83
1858102,1994,18
1858305,2003,30
1858591,1956,79
1858707,2003,30
1858921,2001,48
1858948,2003,30
185900,1996,58
1859144,2003,30
1859188,2000,33
1859448,2002,28
1859509,2002,28
1859570,1964,46
1859587,1996,44
1859649,2002,28
1859983,2003,30
1859991,1964,46
1860097,2002,28
1860154,2004,32
1860515,2003,30
1860587,2002,28
1860626,2004,8
1860661,2003,30
1860850,2003,30
1860864,2002,28
1860956,2002,28
1861006,1996,58
1861115,2003,30
1861182,2003,30
1861331,2000,33
1861569,2004,8
1862112,2003,30
1862405,1996,58
1862449,2002,97
1862973,1999,45
1862998,1983,83
18630,2003,30
1863119,2003,30
1863197,2002,97
1863481,2002,97
1863499,2000,33
1863511,1965,104
1863627,2003,30
1863703,1952,76
1863725,1996,58
1863725,2002,28
1863725,2003,30
186411,1995,57
1864155,2002,28
186417,2002,97
1864218,2002,97
1864222,2003,30
1864312,2003,30
1864312,2004,8
186438,2003,30
1864420,1983,83
1864420,1994,18
1864975,2000,33
1865329,1996,58
1865329,2002,28
1865329,2004,68
1865403,1965,104
1865846,1996,58
1865889,1996,16
1865903,1995,55
1865929,1983,83
1866053,1996,58
1866053,2002,28
1866157,2003,30
1866164,2002,28
1866193,2004,68
186620,2003,30
1866394,2003,30
1866519,2003,30
1866600,2000,33
1866638,2003,30
1866714,2003,30
186704,1996,58
186732,2002,28
1867641,2003,30
1867719,1994,18
1867761,2003,30
1867770,2002,28
1867820,2000,33
1867850,2004,26
1868065,2003,30
1868308,2004,8
1868442,2003,30
1868479,2004,8
1868586,2003,30
1868650,2003,30
186874,2003,30
1868759,2003,30
186884,1983,83
1869082,2002,97
1869233,2002,28
1869298,2002,97
1869442,1996,44
1869498,2003,30
186951,2003,30
1869540,1996,58
1869711,2003,30
1869745,1994,18
1869827,2003,30
1869907,1994,18
1869907,1996,58
1869907,2002,"28,52"
1870133,1996,58
1870173,2004,68
1870216,1964,46
1870333,2003,30
1870855,1983,83
1870855,2003,30
1871043,2003,30
1871063,2003,30
1871201,2002,28
1871460,1994,18
1871482,2004,8
187154,2002,28
1871627,1964,46
1871627,1994,18
1871755,2000,33
1871769,1983,83
187198,2003,30
1872120,2003,30
1872238,1996,58
1872540,1996,78
1872604,2000,33
1872670,1996,58
1872708,2002,28
1872709,1995,77
1872840,2000,33
187299,2003,30
1873039,1983,83
1873444,2002,28
1873444,2004,68
187366,2000,33
1873722,2002,28
1873786,2003,30
1873893,1996,44
1873924,2003,30
1874122,1964,46
1874317,2003,30
1874320,1996,58
1874347,2003,30
1874390,2003,30
1874439,2002,52
1874535,1996,44
1874548,2003,30
1874567,2003,30
1874578,2003,30
187464,2001,48
1874720,1964,46
1875009,2003,30
1875222,2003,30
18753,1994,18
1875331,2004,32
187566,1996,58
1876100,2002,28
1876268,2004,8
1876316,1983,83
187641,2003,30
1876459,2002,28
1876507,2002,28
1876522,2003,30
1876574,1956,79
1876574,1997,3
1876784,2003,30
1876817,1996,58
1876905,2003,30
1876996,2003,30
1877143,2001,48
1877258,2002,28
1877483,2003,30
1877590,1995,77
1877590,2005,17
1877794,2002,28
1877896,2004,8
1878268,2000,33
1878483,2003,30
18786,2002,52
1878615,2003,30
1878640,2003,30
1878898,1996,58
187896,1956,79
1879179,2000,33
1879207,2003,30
1879226,1996,44
1879369,2000,33
1879617,2003,30
1879686,1964,46
1879789,2003,30
1880034,1964,46
1880307,1996,44
1880337,2003,30
1880517,2003,30
1880556,1956,79
1880645,2003,30
1880766,2004,32
1880826,1996,16
1880880,1995,77
1880925,1996,58
1881029,1996,58
1881029,2001,48
1881029,2002,28
1881105,2004,8
1881137,2002,28
1881160,1996,58
1881160,2002,28
1881445,2004,68
1881454,2003,30
